index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,New,PendingS
147,407-4235449-1353916,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,999,AMILA,UTTAR PRADESH,275301,IN,FALSE,Easy Ship,,
148,171-8061614-5688327,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,999,VIJAYAWADA,ANDHRA PRADESH,520010,IN,FALSE,,,
149,407-8248783-4261958,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,487,RAWAN AMBUJA CEMENT PLANT,CHHATTISGARH,493331,IN,FALSE,,,
150,404-6513062-3876305,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,376,TIRUCHIRAPPALLI,TAMIL NADU,620018,IN,FALSE,Easy Ship,,
151,406-7779874-9136347,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1115,HERBERTPUR,UTTARAKHAND,248142,IN,FALSE,,,
152,406-9638549-1733961,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,517,BENGALURU,KARNATAKA,560048,IN,FALSE,,,
153,407-8801185-0134713,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1126,bangalore,KARNATAKA,560001,IN,FALSE,,,
154,171-3625443-6505905,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,725,KALAMASSERY,KERALA,682021,IN,FALSE,,,
155,402-8078642-8565124,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Cancelled,0,,,Puri-2,ODISHA,752002,IN,FALSE,,,
156,402-2820441-9623566,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,721,TIKABALI,ODISHA,762010,IN,FALSE,,,
157,171-4312987-5366767,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,666,BIHARSHARIF,BIHAR,803115,IN,FALSE,,,
158,403-5189998-9343503,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,496,HYDERABAD,TELANGANA,500075,IN,FALSE,,,
159,407-9863928-5979501,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,353,PARAVUR,KERALA,683513,IN,FALSE,Easy Ship,,
160,171-4644162-9093116,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,399,BASTI,UTTAR PRADESH,272001,IN,FALSE,Easy Ship,,
161,406-0974406-3179521,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,6XL,Shipped,1,INR,458,WALAJAPET,TAMIL NADU,632513,IN,FALSE,,,
162,402-0048138-1845122,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1115,Dimapur,NAGALAND,797112,IN,FALSE,,,
163,407-6283946-7749133,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Perfume,Free,Shipped,1,INR,845,Bengaluru,KARNATAKA,560029,IN,FALSE,,,
164,407-0542879-1795554,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,399,Mahendragarh,HARYANA,123027,IN,FALSE,Easy Ship,,
165,406-0218328-1773963,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,6XL,Cancelled,0,,,WALAJAPET,TAMIL NADU,632513,IN,FALSE,,,
166,407-3742007-3242711,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,517,HYDERABAD,TELANGANA,500086,IN,FALSE,,,
167,407-3742007-3242711,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,517,HYDERABAD,TELANGANA,500086,IN,FALSE,,,
168,405-3067317-3360344,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,599,GREATER NOIDA,UTTAR PRADESH,201306,IN,FALSE,,,
169,406-5648244-8317954,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,487,New Delhi,DELHI,110019,IN,FALSE,,,
170,171-3460653-0171519,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,487,GURUGRAM,HARYANA,122002,IN,FALSE,,,
171,404-5337874-2284337,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,568,BENGALURU,KARNATAKA,560040,IN,FALSE,,,
172,405-2660443-4165145,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,399,BENGALURU,KARNATAKA,560022,IN,FALSE,Easy Ship,,
173,402-3329522-2367566,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,295,MUMBAI,MAHARASHTRA,400069,IN,FALSE,,,
174,406-3078054-1755513,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,484,BIJNOR,UTTAR PRADESH,246722,IN,FALSE,,,
175,171-4647176-6456305,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,626,MUMBAI,MAHARASHTRA,400078,IN,FALSE,,,
176,408-5011528-8276347,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,563,ALLAHABAD,UTTAR PRADESH,211001,IN,FALSE,,,
177,407-4097885-3129958,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,387,VASAI VIRAR,MAHARASHTRA,401202,IN,FALSE,Easy Ship,,
178,171-1224053-5752314,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Trousers,L,On the Way,0,INR,463.81,BENGALURU,KARNATAKA,560087,IN,FALSE,Easy Ship,,
179,406-2849582-6531553,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,512,BIJNOR,UTTAR PRADESH,246701,IN,FALSE,,,
180,407-5875767-6399551,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1112,HYDERABAD,TELANGANA,500085,IN,FALSE,,,
181,171-6336729-6763536,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,626,BENGALURU,KARNATAKA,560037,IN,FALSE,,,
182,404-3907920-5281963,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376,HYDERABAD,TELANGANA,500090,IN,FALSE,,,
183,408-7310428-6047538,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,859,BENGALURU,KARNATAKA,560075,IN,FALSE,,,
184,403-2608092-6065935,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597,MANGALURU,KARNATAKA,575001,IN,FALSE,,,
185,404-9760385-9109154,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,329,HYDERABAD,TELANGANA,500034,IN,FALSE,,,
186,405-0732969-3941948,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,583,NEW TOWN,WEST BENGAL,700059,IN,FALSE,Easy Ship,,
187,402-2720308-2560327,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,665,MUMBAI,MAHARASHTRA,400016,IN,FALSE,,,
188,402-0589123-6183541,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,582,MUMBAI,MAHARASHTRA,400016,IN,FALSE,,,
189,408-3874942-9917143,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1126,SAMBHAL,UTTAR PRADESH,244302,IN,FALSE,,,
190,402-1706149-0949104,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,6XL,Shipped,1,INR,534,NAGPUR,MAHARASHTRA,441002,IN,FALSE,,,
191,407-1672316-3245939,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,319,ELAVANASURKOTTAI,TAMIL NADU,607202,IN,FALSE,,,
192,405-1832646-7988329,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,368,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416410,IN,FALSE,,,
193,408-9692204-9817146,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,M,Unshipped,1,INR,597,KALYAN,MAHARASHTRA,421306,IN,FALSE,,,
194,402-9339129-6219537,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Unshipped,1,INR,654,MYSURU,KARNATAKA,570016,IN,FALSE,,,
195,405-3036350-8089120,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,795,ANKLESHWR,Gujarat,393002,IN,FALSE,,,
196,404-6680046-0839536,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,744,Chennai,TAMIL NADU,600117,IN,FALSE,Easy Ship,,
197,406-2966654-4672325,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,4XL,Shipped,1,INR,692,Greater Noida West,UTTAR PRADESH,201009,IN,FALSE,,,
198,403-4845285-4565113,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,563,JAMMU,JAMMU & KASHMIR,180007,IN,FALSE,,,
199,171-4496851-5319548,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,545,BENGALURU,KARNATAKA,560085,IN,FALSE,,,
200,408-3416118-1167564,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,999,ITANAGAR,ARUNACHAL PRADESH,791113,IN,FALSE,,,
6,408-5748499-6859555,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,653,CHANDIGARH,CHANDIGARH,160036,IN,FALSE,,,
7,406-7807733-3785945,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,399,HYDERABAD,TELANGANA,500032,IN,FALSE,Easy Ship,,
8,407-5443024-5233168,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,3XL,Cancelled,0,,,HYDERABAD,TELANGANA,500008,IN,FALSE,,,
9,402-4393761-0311520,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,363,Chennai,TAMIL NADU,600041,IN,FALSE,,,
10,407-5633625-6970741,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,685,CHENNAI,TAMIL NADU,600073,IN,FALSE,,,
11,171-4638481-6326716,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,364,NOIDA,UTTAR PRADESH,201303,IN,FALSE,,,
12,405-5513694-8146768,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XS,Shipped,1,INR,399,Amravati.,MAHARASHTRA,444606,IN,FALSE,Easy Ship,,
13,408-7955685-3083534,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,657,MUMBAI,MAHARASHTRA,400053,IN,FALSE,,,
208,171-1068229-1581965,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,449,BIDHAN NAGAR,WEST BENGAL,700064,IN,FALSE,,,
209,402-2105140-3584364,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,375,BENGALURU,KARNATAKA,560064,IN,FALSE,,,
210,403-3561336-3563535,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,771,AHMEDABAD,Gujarat,380015,IN,FALSE,,,
211,402-9532672-5385917,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,TIRUCHIRAPPALLI,TAMIL NADU,620001,IN,FALSE,,,
212,408-4547464-4180323,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,0,BHUBANESWAR,ODISHA,752054,IN,FALSE,Easy Ship,,
213,402-2211107-5096323,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,654,ALIGARH,UTTAR PRADESH,202001,IN,FALSE,,,
214,403-9412025-7537140,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,424,KOCHI,KERALA,682006,IN,FALSE,,,
215,403-5456917-5571511,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,XL,Cancelled,0,,,GHAZIABAD,UTTAR PRADESH,201014,IN,FALSE,,,
216,171-8452330-4756317,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,432,PUNE,MAHARASHTRA,412207,IN,FALSE,,,
217,171-4350114-4299568,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XS,Shipped,1,INR,399,PUNE,MAHARASHTRA,412207,IN,FALSE,Easy Ship,,
218,405-8692900-3888310,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,Bangalore,KARNATAKA,560016,IN,FALSE,,,
219,402-6750101-3923558,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,597,MALAPPURAM,KERALA,676517,IN,FALSE,,,
220,403-5725327-6264327,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,463,NOIDA,UTTAR PRADESH,201301,IN,FALSE,,,
221,403-5209693-1173944,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,484,GREATER NOIDA,UTTAR PRADESH,201308,IN,FALSE,,,
222,403-8255889-7526765,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,635,PATNA,BIHAR,800023,IN,FALSE,,,
223,407-3554912-7244363,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,685,SIBSAGAR,ASSAM,785674,IN,FALSE,,,
224,407-4737202-9096304,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,725,GAYA,BIHAR,823001,IN,FALSE,Easy Ship,,
225,171-2842936-5423534,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,487,BENGALURU,KARNATAKA,560083,IN,FALSE,,,
226,407-4936046-5852304,04-30-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,1249.11,GURUGRAM,HARYANA,122001,IN,FALSE,Easy Ship,,
227,407-4936046-5852304,04-30-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,1058.93,GURUGRAM,HARYANA,122001,IN,FALSE,Easy Ship,,
228,402-9580874-3525948,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,696,KOLLAM,KERALA,691522,IN,FALSE,,,
229,404-7426070-1355530,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,329,HYDERABAD,TELANGANA,500034,IN,FALSE,,,
230,406-4878137-1126707,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,517,PUNE,MAHARASHTRA,411052,IN,FALSE,,,
231,171-3505516-3505949,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,591,PUNE,MAHARASHTRA,411046,IN,FALSE,,,
232,406-6199849-7523514,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,406,PERALASSERI,KERALA,670622,IN,FALSE,,,
233,406-6180074-2350757,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,684,BENGALURU,KARNATAKA,560102,IN,FALSE,,,
234,406-6180074-2350757,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1115,BENGALURU,KARNATAKA,560102,IN,FALSE,,,
235,406-2403215-8361103,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,999,BENGALURU,KARNATAKA,560102,IN,FALSE,Easy Ship,,
236,404-6578109-5618751,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,295,BENGALURU,KARNATAKA,560100,IN,FALSE,Easy Ship,,
237,407-2307966-4961113,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,442,UDUPI,KARNATAKA,576104,IN,FALSE,,,
238,404-5539778-0029904,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,563,MARIANI,ASSAM,785634,IN,FALSE,,,
239,171-6222676-0740318,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,435,NEW DELHI,DELHI,110075,IN,FALSE,,,
240,403-2166075-2254703,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,563,MANGALURU,KARNATAKA,575006,IN,FALSE,,,
241,407-5766340-7411567,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,399,AHMEDABAD,Gujarat,380022,IN,TRUE,,,
242,404-0634392-1837110,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Trousers,S,Cancelled,0,,,KARANJA,MAHARASHTRA,444105,IN,FALSE,,,
243,408-2759943-9849959,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1338,KOLKATA,WEST BENGAL,700051,IN,FALSE,,,
244,403-5977671-8855508,04-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,1115,COOCH BEHAR,WEST BENGAL,736101,IN,FALSE,Easy Ship,,
245,408-9321153-0591557,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,BENGALURU,KARNATAKA,560029,IN,FALSE,,,
246,404-0696150-3898703,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,499,PUNE,MAHARASHTRA,411037,IN,FALSE,Easy Ship,,
247,406-7586136-6520337,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,791,DEHRADUN,UTTARAKHAND,248009,IN,FALSE,Easy Ship,,
248,407-6146457-8788352,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,725,GAYA,BIHAR,823001,IN,FALSE,,,
249,404-8514200-3544346,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Cancelled,0,,,BENGALURU,KARNATAKA,560036,IN,FALSE,,,
250,404-7452877-2137949,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,M,On the Way,0,,,BENGALURU,KARNATAKA,560036,IN,FALSE,Easy Ship,,
251,402-2703790-2816329,04-30-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,M,On the Way,0,INR,1278.57,JHARIA KHAS,JHARKHAND,828111,IN,FALSE,Easy Ship,,
252,407-1515930-8661921,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1099,KOLKATA,WEST BENGAL,700070,IN,FALSE,,,
253,405-9144614-1601126,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,533,Secunderabad,TELANGANA,500010,IN,FALSE,Easy Ship,,
254,407-0994909-4122733,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,5XL,Shipped,1,INR,696,UDAIPUR,RAJASTHAN,313001,IN,FALSE,,,
255,402-7042386-5486768,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,363,COIMBATORE,TAMIL NADU,641030,IN,FALSE,,,
256,403-7652993-1507525,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,631,BHUBANESWAR,ODISHA,751006,IN,FALSE,,,
257,407-3847456-6656309,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,1115,BHAGALPUR,BIHAR,812003,IN,FALSE,,,
258,407-3847456-6656309,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,968,BHAGALPUR,BIHAR,812003,IN,FALSE,,,
259,171-7623384-8040337,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,486,NAGPUR,MAHARASHTRA,440036,IN,FALSE,,,
260,171-7623384-8040337,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,597,NAGPUR,MAHARASHTRA,440036,IN,FALSE,,,
261,171-4607096-6413920,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,563,NAGPUR,MAHARASHTRA,440036,IN,FALSE,Easy Ship,,
262,404-6783988-2006729,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597,CHENNAI,TAMIL NADU,600096,IN,FALSE,,,
263,404-6975277-1927553,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,458,BERHAMPORE,WEST BENGAL,742103,IN,FALSE,Easy Ship,,
264,402-5586272-3646748,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1065,Dehradun,UTTARAKHAND,248001,IN,FALSE,,,
265,171-6655820-6440356,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,2,INR,2130,MUMBAI,MAHARASHTRA,400101,IN,FALSE,,,
266,171-1584788-8864335,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,1099,MUMBAI,MAHARASHTRA,400101,IN,FALSE,Easy Ship,,
267,402-0150402-0900371,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,721,SEONI,MADHYA PRADESH,480661,IN,FALSE,,,
268,408-6791822-5493964,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,968,Agra,UTTAR PRADESH,282002,IN,FALSE,,,
269,405-0483874-0889137,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,563,LUCKNOW,UTTAR PRADESH,226029,IN,FALSE,,,
270,407-5600921-2143569,04-30-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,995.54,BENGALURU,KARNATAKA,560067,IN,FALSE,Easy Ship,,
271,404-1607808-0769930,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Cancelled,0,,,PATNA,BIHAR,800001,IN,FALSE,,,
272,407-5124083-2725136,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,682,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE,,,
273,407-4766116-5412325,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,Nermand,HIMACHAL PRADESH,172023,IN,FALSE,,,
274,402-6885004-6990731,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,626,CHENNAI,TAMIL NADU,600010,IN,FALSE,,,
275,402-2207276-9869933,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1140,KAMAREDDY,TELANGANA,503111,IN,FALSE,,,
276,407-9494293-9423561,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,486,SRINAGAR,JAMMU & KASHMIR,190015,IN,FALSE,,,
277,171-6867266-8495534,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,597,BENGALURU,KARNATAKA,560042,IN,FALSE,,,
278,408-3475592-6193128,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,MUDDEBIHAL,KARNATAKA,586212,IN,FALSE,,,
279,171-1987024-2709164,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,660,SANTHAMAGULURU MANDAL,ANDHRA PRADESH,523302,IN,FALSE,,,
280,406-1522425-5387565,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,459,HYDERABAD,TELANGANA,500058,IN,FALSE,,,
281,171-3270734-5045130,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,631,NEW DELHI,DELHI,110045,IN,FALSE,,,
282,408-4101226-7217932,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,459,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE,Easy Ship,,
283,171-5719664-5449151,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XS,Unshipped,1,INR,597,BENGALURU,KARNATAKA,560042,IN,FALSE,,,
284,403-9400764-4029123,04-30-22,Shipped,Amazon,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,852,BENGALURU,KARNATAKA,560102,IN,FALSE,,,
285,406-8413944-2634744,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,353,Hyderabad,TELANGANA,500032,IN,FALSE,,,
286,406-8271099-5133911,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,345,BENGALURU,KARNATAKA,562125,IN,FALSE,,,
287,406-8271099-5133911,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,329,BENGALURU,KARNATAKA,562125,IN,FALSE,,,
288,405-3441326-1516368,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,518,KOLKATA 700034,WEST BENGAL,700034,IN,FALSE,,,
289,408-8009772-6580317,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XS,Shipped,1,INR,387,kolkata,WEST BENGAL,700045,IN,FALSE,,,
290,402-4774686-7773937,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,339,HYDERABAD,TELANGANA,500001,IN,FALSE,Easy Ship,,
291,402-2860689-5652319,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,744,SEONI,MADHYA PRADESH,480661,IN,FALSE,,,
292,406-6386989-1689108,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,888,BARUIPUR,WEST BENGAL,700145,IN,FALSE,Easy Ship,,
293,408-9720884-9553122,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,487,KENDRAPARA,ODISHA,754211,IN,FALSE,,,
